,hh_id,d_cm,d_nutr,d_satt,d_educ,d_elct,d_wtr,d_sani,d_hsg,d_ckfl,d_asst,weighted_sum,multi_poor,ind_id_count
2289,10917,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2290,10918,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2291,10920,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
2292,10921,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2293,10923,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2294,10924,0.0,0.0,0.0,0.0,1,0,0,0.0,0,1,0.1111111111111111,0.0,2
2295,11001,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,1
2296,11002,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2297,11004,1.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,4
2298,11005,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,8
2299,11006,0.0,0.0,1.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,4
2300,11007,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2301,11008,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2302,11009,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,3
2303,11011,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,9
2304,11012,0.0,1.0,0.0,0.0,0,1,0,0.0,0,0,0.2222222222222222,0.0,7
2305,11013,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2306,11014,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2307,11015,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2309,11017,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,9
2310,11018,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2311,11020,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2312,11021,0.0,1.0,0.0,0.0,0,0,1,1.0,0,0,0.2777777777777778,0.0,3
2313,11023,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2314,11024,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,1
2315,11101,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2316,11102,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2317,11103,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2318,11104,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2319,11105,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2320,11106,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2321,11107,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2323,11109,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2324,11110,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2325,11112,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2327,11114,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,2
2329,11116,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,7
2330,11117,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2331,11118,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2332,11119,0.0,0.0,0.0,0.0,1,0,1,1.0,0,1,0.2222222222222222,0.0,1
2333,11120,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2334,11121,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2335,11122,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,1
2336,11123,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
2337,11124,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2338,11201,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,5
2339,11202,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2340,11203,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2341,11204,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2343,11206,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2344,11207,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,3
2345,11208,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,9
2346,11209,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2347,11210,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2348,11211,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2349,11212,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2350,11213,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,3
2351,11214,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
2352,11215,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,1
2354,11220,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2355,11221,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2356,11222,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2357,11223,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,11
2358,11224,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,8
2359,11301,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2360,11303,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,7
2361,11304,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2362,11305,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2363,11306,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,9
2364,11308,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,1
2365,11309,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2366,11310,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2367,11311,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2368,11312,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,3
2369,11313,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2370,11314,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2371,11315,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2372,11316,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2373,11317,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2374,11318,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2375,11319,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,3
2376,11320,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,4
2377,11321,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,1
2378,11322,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2380,11401,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,1
2381,11402,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,1
2382,11403,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2383,11404,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,4
2384,11405,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2385,11406,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2386,11407,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2387,11408,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,11
2388,11409,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2389,11410,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
2390,11411,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,9
2391,11412,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2392,11413,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2393,11414,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2394,11415,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,4
2395,11416,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2396,11417,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2397,11418,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2398,11419,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2399,11420,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2400,11421,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,13
2401,11422,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,4
2402,11424,1.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,16
2403,11501,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2404,11502,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,13
2405,11503,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2406,11504,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,5
2407,11505,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2408,11506,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2409,11507,0.0,0.0,0.0,0.0,0,0,0,1.0,0,1,0.1111111111111111,0.0,3
2410,11508,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2411,11510,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2412,11511,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
2413,11512,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
2414,11513,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,4
2415,11514,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2416,11515,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2417,11516,0.0,0.0,0.0,0.0,1,0,0,0.0,0,1,0.1111111111111111,0.0,2
2418,11517,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2419,11518,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,5
2420,11519,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,6
2421,11520,0.0,0.0,0.0,0.0,0,1,0,1.0,0,0,0.1111111111111111,0.0,4
2422,11521,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,3
2423,11522,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,4
2424,11523,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2425,11524,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2426,11601,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,6
2427,11602,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,8
2428,11603,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,3
2429,11604,0.0,0.0,0.0,1.0,1,0,1,0.0,0,1,0.3333333333333333,1.0,1
2430,11605,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2431,11606,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,8
2432,11607,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2433,11608,0.0,1.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,5
2434,11609,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2435,11610,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2436,11611,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
2437,11612,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,2
2438,11613,0.0,0.0,0.0,0.0,1,0,0,1.0,0,1,0.1666666666666666,0.0,1
2439,11614,0.0,0.0,0.0,0.0,0,0,1,1.0,0,1,0.1666666666666666,0.0,4
2440,11615,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2441,11616,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,5
2442,11617,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2443,11618,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2444,11620,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,7
2445,11621,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,3
2446,11622,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2447,11623,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2448,11701,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,6
2449,11702,1.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,5
2450,11703,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,3
2451,11704,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,1
2452,11705,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0.0555555555555555,0.0,1
2453,11706,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,1
2454,11707,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2455,11708,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2456,11709,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2457,11711,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2458,11712,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,6
2459,11713,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,5
2460,11714,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,3
2461,11715,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,8
2462,11716,0.0,1.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,4
2463,11717,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,7
2464,11718,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2465,11719,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,1
2466,11720,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,1
2467,11721,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2468,11722,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2469,11723,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,1
2470,11724,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,17
2471,11801,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2472,11802,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2473,11803,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2474,11804,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2475,11805,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2476,11806,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2477,11807,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
2478,11809,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2479,11810,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2480,11811,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2481,11812,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,1
2482,11813,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,5
2483,11814,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,7
2484,11815,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2485,11816,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2486,11817,1.0,1.0,0.0,0.0,0,0,0,1.0,0,0,0.3888888888888888,1.0,5
2487,11818,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
2488,11819,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2489,11820,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2490,11821,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,10
2491,11822,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2492,11823,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,2
2493,11824,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,1
2494,11901,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2495,11903,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2496,11904,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2497,11905,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2498,11906,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,9
2500,11908,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,1
2501,11909,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2502,11910,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,3
2503,11913,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
2504,11914,0.0,0.0,0.0,0.0,1,0,1,1.0,0,1,0.2222222222222222,0.0,1
2505,11915,0.0,1.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,4
2506,11916,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2507,11917,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2508,11918,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,5
2509,11919,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2510,11920,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2511,11921,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2512,11922,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2513,11924,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2514,12001,0.0,0.0,0.0,0.0,0,0,1,1.0,1,0,0.1666666666666666,0.0,1
2515,12002,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,1
2516,12003,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2517,12004,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,2
2518,12005,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,3
2519,12006,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2520,12007,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2521,12008,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,5
2522,12009,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2523,12010,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2524,12011,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2525,12012,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,11
2526,12013,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2527,12014,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
2528,12015,1.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.2222222222222222,0.0,4
2529,12016,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2530,12017,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2532,12019,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,10
2533,12020,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,7
2534,12021,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2535,12022,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2536,12023,0.0,1.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,4
2537,12101,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,3
2538,12102,0.0,0.0,1.0,0.0,0,0,1,0.0,0,0,0.2222222222222222,0.0,4
2540,12104,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2541,12105,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2542,12106,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2543,12107,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
2544,12108,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,3
2545,12109,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2546,12110,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2547,12111,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
2548,12112,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,1
2549,12114,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2550,12115,0.0,1.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,4
2551,12116,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2552,12117,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2554,12119,0.0,1.0,0.0,0.0,0,0,1,0.0,0,0,0.2222222222222222,0.0,5
2555,12120,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2556,12121,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,8
2557,12122,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2558,12123,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2559,12124,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2560,12201,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2561,12202,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,4
2562,12203,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2563,12205,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2564,12206,0.0,1.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,6
2565,12207,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,8
2566,12208,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,3
2567,12209,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
2568,12210,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,5
2569,12211,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2570,12213,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,3
2571,12214,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,3
2572,12215,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,7
2573,12216,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2575,12218,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2576,12219,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,7
2577,12220,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2578,12221,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
2579,12224,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
2580,12302,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
2581,12303,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
2582,12304,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,7
2583,12305,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,4
2584,12306,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,0.1111111111111111,0.0,1
2585,12307,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,7
2586,12308,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
2587,12309,0.0,0.0,0.0,0.0,0,0,0,1.0,0,1,0.1111111111111111,0.0,3
